Job_ID,Job_Title,AI_Specialization,Industry,Company,Company_Size,Country,Continent,Education_Required,Experience_Level,Years_of_Experience,Salary_USD,Salary_Min,Salary_Max,Salary_Category,Bonus_%,Equity_Offered,Benefits_Value_USD,Skills_Required,Required_Certifications,Job_Openings,Competition_Level_Applicants,Hiring_Difficulty_1_10,Job_Type,Remote_Work_%,Work_From_Home_Available,Job_Satisfaction_1_10,Work_Life_Balance_1_10,AI_Investment_Company_Millions,Company_AI_Maturity_1_10,Job_Growth_Projection_%,Automation_Risk_%,Gender_Diversity_%_Female,Posted_Date,Application_Deadline,Record_Created,Data_Source
AI-04297,AI Infrastructure Engineer,Reinforcement Learning,Insurance,Adobe,Medium (51-500),Canada,North America,Master's,Mid Level,10,97281.0,72499,129239,Mid,13.4,No,38389,"Hadoop, AWS/GCP/Azure, Python, MLOps, Tableau, Docker",None,10,227,7.2,Full-time,80,Yes,8.9,7.8,89,6.7,36.0,35.3,31.6,2037-10-06,2037-11-06,2026-08-28,Global AI Jobs Report 2026
AI-01383,Robotics Engineer,Generative AI,Government,Databricks,Medium (51-500),Thailand,Asia,Postdoctoral,Senior Level,12,97267.0,76445,108505,Mid,24.9,No,33431,"ROS, AI/ML, Robotics, C++, Python, Computer Vision",Azure AI,8,111,6.2,Full-time,80,Yes,7.1,7.1,344,8.9,36.0,17.1,19.0,2029-10-14,2029-11-14,2026-08-28,Global AI Jobs Report 2026
AI-03244,AI Researcher,Robotics,Defense,Alibaba,Enterprise (5000+),Thailand,Asia,Master's,Senior Level,3,97181.0,75744,133694,Mid,26.0,Yes,26831,"Research, PyTorch, Deep Learning, Academic Writing, Python, Docker",AWS Certified,11,426,8.7,Freelance,40,No,6.4,4.9,371,8.0,43.6,16.9,20.0,2034-11-18,2034-12-19,2026-08-28,Global AI Jobs Report 2026
AI-04325,AI Research Scientist,Other,Telecommunications,Megvii,Large (501-5000),Nigeria,Africa,Master's,Entry Level,20,97170.0,81419,117020,Mid,11.4,Yes,15913,"PyTorch, Academic Publishing, Deep Learning, Reinforcement Learning, Python",Multiple,4,271,8.8,Full-time,40,No,6.2,4.1,6,8.2,34.5,34.7,43.3,2037-11-03,2037-12-04,2026-08-28,Global AI Jobs Report 2026
AI-03241,AI Project Manager,Computer Vision,Technology,Hugging Face,Enterprise (5000+),Canada,North America,Postdoctoral,Entry Level,10,97015.0,83085,123730,Mid,9.0,No,27442,"ML/AI Knowledge, Risk Management, Project Management, Agile/Scrum, Communication, Spark",None,10,442,6.6,Full-time,60,Yes,9.4,5.6,324,6.2,15.2,19.1,41.5,2034-11-15,2034-12-16,2026-08-28,Global AI Jobs Report 2026
AI-01651,Robotics Engineer,Computer Vision,Manufacturing,Uber,Enterprise (5000+),Vietnam,Asia,Bachelor's,Senior Level,5,96974.0,75970,124980,Mid,25.2,No,34251,"ROS, Power BI, AI/ML, Robotics, C++, Python",Google ML,10,371,3.8,Full-time,60,Yes,8.9,8.3,369,9.1,31.9,14.0,38.7,2030-07-09,2030-08-09,2026-08-28,Global AI Jobs Report 2026
AI-03402,AI Professor,Computer Vision,Research & Development,Spotify,Enterprise (5000+),Czech Republic,Europe,Master's,Mid Level,1,96953.0,72836,115956,Mid,21.5,Yes,19414,"Research, Grant Writing, Teaching, Ph.D., C++, Academic Publications",Google ML,8,186,4.5,Full-time,100,Yes,7.4,5.4,177,7.0,30.2,9.8,17.7,2035-04-25,2035-05-26,2026-08-28,Global AI Jobs Report 2026
AI-00191,MLOps Engineer,Machine Learning,Transportation,Datadog,Large (501-5000),Argentina,South America,Master's,Entry Level,1,96886.0,79740,134740,Mid,18.8,No,23999,"R, PyTorch, AWS/GCP/Azure, Python, MLOps, Docker",AWS Certified,5,47,6.7,Full-time,80,Yes,6.4,8.9,153,6.8,31.5,29.1,20.7,2026-07-10,2026-08-10,2026-08-28,Global AI Jobs Report 2026
AI-04213,PhD Research Fellow,Generative AI,Cyber Security,Twitter/X,Enterprise (5000+),Philippines,Asia,Bachelor's,Senior Level,5,96881.0,85705,121790,Mid,12.2,No,5150,"Research, GCP, Teaching, Deep Learning, Academic Writing, Python",AWS Certified,16,255,5.1,Full-time,20,No,8.9,6.2,291,4.3,25.5,6.3,33.9,2037-07-14,2037-08-14,2026-08-28,Global AI Jobs Report 2026
AI-02620,AI Policy Advisor,Robotics,Biotechnology,Salesforce,Large (501-5000),Ireland,Europe,PhD,Mid Level,2,96860.0,86159,110727,Mid,19.2,Yes,36312,"Policy Analysis, PyTorch, AI Governance, Regulatory, Government Relations, Ethics",Multiple,13,146,6.9,Full-time,40,No,6.9,5.2,284,4.2,44.2,29.4,23.8,2033-03-04,2033-04-04,2026-08-28,Global AI Jobs Report 2026
AI-01227,Lead Data Scientist,Generative AI,E-commerce,Adobe,Large (501-5000),South Korea,Asia,Master's,Senior Level,0,96800.0,81029,109503,Mid,14.4,Yes,5214,"SQL, Team Leadership, Python, AWS/GCP, Strategic Planning, ML/AI",AWS Certified,14,431,4.4,Full-time,60,Yes,6.5,8.0,233,6.2,42.5,26.3,22.8,2029-05-11,2029-06-11,2026-08-28,Global AI Jobs Report 2026
AI-02768,Generative AI Engineer,Reinforcement Learning,Retail,Airbnb,Enterprise (5000+),Canada,North America,PhD,Mid Level,0,96752.0,83339,121695,Mid,24.1,No,36356,"Hadoop, PyTorch, GPT, Python, Transformers, Docker",AWS Certified,10,345,4.2,Full-time,80,Yes,7.7,6.8,129,8.3,17.5,15.1,21.2,2033-07-30,2033-08-30,2026-08-28,Global AI Jobs Report 2026
AI-00460,AI Quality Assurance Engineer,Other,Biotechnology,UiPath,Large (501-5000),Italy,Europe,Postdoctoral,Mid Level,7,96718.0,67965,111718,Mid,23.5,Yes,17062,"Testing, Automation, AI/ML, C++, Python, Quality Assurance",Google ML,11,151,8.4,Full-time,80,Yes,7.0,4.4,155,2.6,43.1,27.3,27.7,2027-04-05,2027-05-06,2026-08-28,Global AI Jobs Report 2026
AI-04961,AI Professor,Other,Agriculture,Tesla,Medium (51-500),Argentina,South America,PhD,Mid Level,2,96654.0,75858,130390,Mid,17.0,No,5591,"Research, PyTorch, Grant Writing, Teaching, Ph.D., C++",None,7,96,6.6,Full-time,20,No,7.4,7.8,260,8.7,44.0,27.4,24.5,2039-08-01,2039-09-01,2026-08-28,Global AI Jobs Report 2026
AI-01941,Computer Vision Engineer,Other,Entertainment,Wipro,Medium (51-500),Saudi Arabia,Asia,Master's,Mid Level,10,96649.0,82992,109833,Mid,9.6,No,37111,"PyTorch, YOLO, CNN, OpenCV, Python, Tableau",Multiple,8,300,7.6,Contract,60,Yes,6.9,4.7,130,6.2,24.1,23.8,33.0,2031-04-25,2031-05-26,2026-08-28,Global AI Jobs Report 2026
AI-01093,Machine Learning Engineer,Robotics,E-commerce,Uber,Enterprise (5000+),Italy,Europe,Master's,Mid Level,2,96639.0,73114,116178,Mid,9.4,Yes,6836,"PyTorch, AWS/GCP/Azure, GCP, Scikit-learn, Python, SQL",Multiple,8,65,3.7,Full-time,40,No,5.7,7.9,52,2.5,34.8,18.9,30.8,2028-12-28,2029-01-28,2026-08-28,Global AI Jobs Report 2026
AI-03903,Business Intelligence Analyst,Machine Learning,Finance,Datadog,Large (501-5000),South Africa,Africa,Master's,Mid Level,12,96599.0,84604,127462,Mid,7.4,No,5459,"Power BI, C++, Business Intelligence, Python, Tableau, SQL",Azure AI,3,130,4.4,Full-time,40,No,6.4,4.9,326,2.8,26.6,16.2,24.4,2036-09-07,2036-10-08,2026-08-28,Global AI Jobs Report 2026
AI-01399,Data Scientist,NLP,Consulting,Apple,Enterprise (5000+),Ukraine,Europe,Master's,Mid Level,5,96488.0,86431,117298,Mid,7.6,No,36570,"Power BI, Statistics, Data Visualization, GCP, Python, Tableau",DeepLearning.ai,8,401,5.7,Full-time,60,Yes,7.4,8.7,365,2.6,28.8,10.9,38.0,2029-10-30,2029-11-30,2026-08-28,Global AI Jobs Report 2026
AI-01826,AI Operations Manager,Robotics,Insurance,Samsung,Medium (51-500),United Kingdom,Europe,Master's,Mid Level,5,96456.0,77914,132721,Mid,8.4,Yes,23500,"Project Management, MLOps, Team Management, Cloud Infrastructure",Azure AI,10,390,4.4,Full-time,80,Yes,6.2,4.2,50,5.2,37.4,37.5,38.2,2030-12-31,2031-01-31,2026-08-28,Global AI Jobs Report 2026
AI-04232,Senior Data Scientist,Generative AI,Agriculture,Salesforce,Small (1-50),Colombia,South America,Bachelor's,Mid Level,15,96424.0,73528,114821,Mid,12.0,Yes,30931,"Leadership, R, Big Data, Statistics, Python, Docker",DeepLearning.ai,9,435,5.0,Full-time,60,Yes,7.6,8.4,249,5.6,39.0,39.1,39.1,2037-08-02,2037-09-02,2026-08-28,Global AI Jobs Report 2026
AI-00906,Lead Data Scientist,Generative AI,Energy,ByteDance,Enterprise (5000+),South Korea,Asia,Master's,Mid Level,1,96410.0,84982,116911,Mid,21.1,No,18126,"SQL, Team Leadership, Python, AWS/GCP, Strategic Planning, ML/AI",None,8,225,8.5,Full-time,60,Yes,5.8,4.7,121,2.1,27.5,38.9,17.2,2028-06-24,2028-07-25,2026-08-28,Global AI Jobs Report 2026
AI-02235,Postdoctoral Researcher,Deep Learning,Entertainment,Megvii,Enterprise (5000+),China,Asia,Master's,Lead Level,15,96300.0,82762,115066,Mid,6.0,No,26671,"Research, Pandas, GCP, Teaching, Deep Learning, Academic Writing",Google ML,6,370,4.9,Full-time,100,Yes,7.3,8.6,60,2.4,32.0,18.7,42.7,2032-02-13,2032-03-15,2026-08-28,Global AI Jobs Report 2026
AI-02088,Robotics Engineer,Deep Learning,Real Estate,Snowflake,Medium (51-500),Philippines,Asia,Master's,Senior Level,10,96297.0,71976,116724,Mid,13.0,No,14754,"ROS, AI/ML, Robotics, C++, Python, Computer Vision",Google ML,14,271,3.9,Full-time,80,Yes,6.0,5.8,330,8.8,17.9,29.1,39.5,2031-09-19,2031-10-20,2026-08-28,Global AI Jobs Report 2026
AI-03927,AI Policy Advisor,Machine Learning,Finance,Airbnb,Medium (51-500),Pakistan,Asia,Postdoctoral,Mid Level,12,96275.0,73613,111570,Mid,7.3,Yes,27043,"Policy Analysis, AI Governance, Regulatory, Government Relations, Ethics, Java",Azure AI,14,261,3.7,Full-time,80,Yes,7.7,4.1,203,8.0,35.2,29.1,37.3,2036-10-01,2036-11-01,2026-08-28,Global AI Jobs Report 2026
AI-00495,Data Analyst,Generative AI,Cyber Security,Wipro,Large (501-5000),Philippines,Asia,PhD,Senior Level,15,96247.0,77680,105899,Mid,17.4,Yes,17737,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",Multiple,14,161,7.0,Full-time,80,Yes,7.2,7.5,342,4.6,41.5,11.7,34.6,2027-05-10,2027-06-10,2026-08-28,Global AI Jobs Report 2026
AI-01347,AI Trainer,NLP,Agriculture,AMD,Large (501-5000),Ireland,Europe,Bachelor's,Mid Level,20,96245.0,69645,107540,Mid,27.4,No,36941,"AWS, Pandas, Teaching, Python, Communication, Machine Learning",None,9,54,8.9,Full-time,100,Yes,8.8,6.9,498,3.6,25.1,34.1,32.7,2029-09-08,2029-10-09,2026-08-28,Global AI Jobs Report 2026
AI-00154,AI Research Scientist,Computer Vision,Telecommunications,Megvii,Enterprise (5000+),Russia,Europe,PhD,Mid Level,0,96221.0,77322,125259,Mid,7.3,No,26746,"PyTorch, Academic Publishing, Deep Learning, Reinforcement Learning, Python",Azure AI,6,459,6.4,Full-time,0,No,6.5,7.0,468,4.6,17.4,37.4,39.7,2026-06-03,2026-07-04,2026-08-28,Global AI Jobs Report 2026
AI-03314,Machine Learning Engineer,Deep Learning,Defense,Datadog,Large (501-5000),United States,North America,Bachelor's,Entry Level,10,96220.0,83196,112014,Mid,6.5,No,16760,"PyTorch, AWS/GCP/Azure, Scikit-learn, Python, SQL, TensorFlow",Azure AI,11,254,7.6,Full-time,60,Yes,7.7,6.2,336,5.1,21.1,24.1,25.5,2035-01-27,2035-02-27,2026-08-28,Global AI Jobs Report 2026
AI-04781,Data Scientist,Computer Vision,Cloud Computing,Tencent,Large (501-5000),Poland,Europe,Master's,Entry Level,0,96191.0,68331,121546,Mid,20.2,No,14973,"Statistics, Data Visualization, Python, Tableau, SQL, Machine Learning",Google ML,12,176,7.1,Contract,20,No,8.3,4.9,419,5.9,26.9,32.7,24.8,2039-02-02,2039-03-05,2026-08-28,Global AI Jobs Report 2026
AI-01707,Generative AI Engineer,NLP,Agriculture,Capgemini,Medium (51-500),Greece,Europe,PhD,Mid Level,1,96190.0,75563,108058,Mid,5.2,No,33379,"PyTorch, GPT, Python, Transformers, Generative Models, Diffusion",Azure AI,10,427,4.7,Full-time,60,Yes,6.9,6.7,305,7.0,35.5,13.4,33.3,2030-09-03,2030-10-04,2026-08-28,Global AI Jobs Report 2026
AI-04267,AI Operations Manager,Machine Learning,Insurance,Databricks,Medium (51-500),Sweden,Europe,PhD,Mid Level,5,96167.0,78255,122251,Mid,24.0,No,38820,"Cloud Infrastructure, Project Management, Scikit-learn, MLOps, Team Management",Google ML,11,218,5.6,Full-time,40,No,8.2,6.1,154,2.5,29.0,21.6,29.7,2037-09-06,2037-10-07,2026-08-28,Global AI Jobs Report 2026
AI-04772,MLOps Engineer,Machine Learning,Real Estate,Apple,Large (501-5000),Germany,Europe,Master's,Mid Level,0,96124.0,85131,116786,Mid,6.7,No,23047,"Hadoop, AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes",DeepLearning.ai,6,97,7.0,Full-time,0,No,6.7,7.7,96,2.8,20.9,33.7,26.4,2039-01-24,2039-02-24,2026-08-28,Global AI Jobs Report 2026
AI-03870,Computer Vision Engineer,NLP,Banking,IBM,Medium (51-500),Ireland,Europe,Master's,Mid Level,20,96073.0,68750,131768,Mid,13.4,No,28367,"R, PyTorch, YOLO, CNN, OpenCV, Python",Multiple,11,394,6.3,Contract,60,Yes,8.2,8.4,255,5.7,39.0,36.8,34.4,2036-08-05,2036-09-05,2026-08-28,Global AI Jobs Report 2026
AI-02558,Data Scientist,Machine Learning,Real Estate,BCG,Enterprise (5000+),Nigeria,Africa,Master's,Senior Level,12,96072.0,81456,128850,Mid,25.6,Yes,15360,"Statistics, Data Visualization, Python, Tableau, SQL, Machine Learning",Multiple,10,293,8.8,Freelance,60,Yes,9.1,7.6,427,2.4,40.3,6.1,38.4,2033-01-01,2033-02-01,2026-08-28,Global AI Jobs Report 2026
AI-01921,Robotics Engineer,Generative AI,Aerospace,Adobe,Enterprise (5000+),Greece,Europe,Bachelor's,Entry Level,1,96025.0,69136,109590,Mid,18.3,Yes,39734,"ROS, AI/ML, Robotics, C++, Python, Computer Vision",Google ML,7,204,7.7,Full-time,20,No,8.4,4.0,81,7.0,33.8,18.6,16.1,2031-04-05,2031-05-06,2026-08-28,Global AI Jobs Report 2026
AI-03602,AI Ethics Specialist,Computer Vision,Energy,Alibaba,Enterprise (5000+),Denmark,Europe,Master's,Entry Level,12,96012.0,81454,132271,Mid,25.1,Yes,17467,"R, Regulatory Compliance, Scikit-learn, AI Governance, Ethics, Policy",DeepLearning.ai,10,48,8.5,Full-time,60,Yes,7.1,4.6,448,7.3,27.2,21.4,20.9,2035-11-11,2035-12-12,2026-08-28,Global AI Jobs Report 2026
AI-03345,AI Ethics Specialist,Reinforcement Learning,Banking,Intel,Small (1-50),Saudi Arabia,Asia,Master's,Mid Level,2,95943.0,83278,118836,Mid,29.9,No,7095,"Power BI, Regulatory Compliance, AI Governance, Ethics, Tableau, Policy",Multiple,9,149,9.3,Full-time,80,Yes,7.3,5.7,118,4.7,25.4,34.1,26.5,2035-02-27,2035-03-30,2026-08-28,Global AI Jobs Report 2026
AI-02167,NLP Engineer,Generative AI,Consulting,BCG,Large (501-5000),Italy,Europe,Master's,Mid Level,3,95908.0,82995,124325,Mid,24.1,No,37897,"BERT, PyTorch, NLTK, GPT, Python, Transformers",None,9,256,9.0,Full-time,80,Yes,8.2,4.8,224,6.8,15.8,16.5,37.2,2031-12-07,2032-01-07,2026-08-28,Global AI Jobs Report 2026
AI-01805,Postdoctoral Researcher,Generative AI,Logistics,Apple,Medium (51-500),Portugal,Europe,Master's,Mid Level,10,95898.0,76818,107211,Mid,11.7,No,38784,"Research, Teaching, Deep Learning, Academic Writing, Python, Tableau",AWS Certified,10,27,8.1,Full-time,40,No,8.1,7.4,47,8.1,15.5,29.0,29.9,2030-12-10,2031-01-10,2026-08-28,Global AI Jobs Report 2026
AI-01909,Machine Learning Engineer,Reinforcement Learning,Education,Intel,Enterprise (5000+),UAE,Asia,Master's,Senior Level,2,95881.0,85122,132442,Mid,15.3,Yes,23023,"AWS, PyTorch, AWS/GCP/Azure, Scikit-learn, Python, SQL",None,15,291,6.4,Full-time,40,No,9.0,8.4,15,9.1,26.3,19.4,33.9,2031-03-24,2031-04-24,2026-08-28,Global AI Jobs Report 2026
AI-00720,AI Security Specialist,Robotics,Technology,Airbnb,Large (501-5000),Belgium,Europe,Master's,Mid Level,15,95807.0,71953,119852,Mid,18.6,No,14667,"AI/ML, Threat Detection, Python, AWS/GCP, JavaScript, Spark",Azure AI,9,298,8.7,Full-time,60,Yes,7.8,8.9,486,4.1,18.6,35.2,22.6,2027-12-21,2028-01-21,2026-08-28,Global AI Jobs Report 2026
AI-01244,Business Intelligence Analyst,Computer Vision,Research & Development,Accenture,Large (501-5000),Saudi Arabia,Asia,PhD,Mid Level,2,95767.0,77654,124738,Mid,18.4,No,18681,"Power BI, Spark, Business Intelligence, Python, Tableau, SQL",AWS Certified,8,258,5.5,Full-time,40,No,9.5,7.4,97,5.3,28.9,14.9,26.3,2029-05-28,2029-06-28,2026-08-28,Global AI Jobs Report 2026
AI-00605,Deep Learning Engineer,Generative AI,Technology,EY,Medium (51-500),Thailand,Asia,Bachelor's,Mid Level,3,95730.0,74637,116292,Mid,17.7,No,21187,"PyTorch, Kubernetes, Python, Neural Networks, AWS/GCP, CUDA",AWS Certified,14,280,3.9,Full-time,80,Yes,6.4,8.7,397,2.4,31.4,28.0,29.3,2027-08-28,2027-09-28,2026-08-28,Global AI Jobs Report 2026
AI-01788,NLP Engineer,Generative AI,Transportation,Accenture,Large (501-5000),Ukraine,Europe,Master's,Mid Level,5,95700.0,85016,133956,Mid,11.0,No,33541,"BERT, PyTorch, NLTK, GPT, Python, Transformers",None,7,157,8.4,Full-time,80,Yes,7.5,4.6,477,3.9,40.0,17.5,29.7,2030-11-23,2030-12-24,2026-08-28,Global AI Jobs Report 2026
AI-01904,Robotics Engineer,Computer Vision,Robotics,PwC,Small (1-50),Greece,Europe,Bachelor's,Entry Level,15,95661.0,69777,133489,Mid,21.8,No,11817,"ROS, AI/ML, Robotics, C++, Python, Tableau",Google ML,10,131,3.1,Full-time,80,Yes,7.5,4.7,35,3.6,28.5,14.0,43.0,2031-03-19,2031-04-19,2026-08-28,Global AI Jobs Report 2026
AI-01068,AI Quality Assurance Engineer,Generative AI,Energy,Accenture,Enterprise (5000+),Vietnam,Asia,Master's,Senior Level,12,95660.0,82950,124201,Mid,28.4,No,23661,"Testing, Automation, AI/ML, Azure, Python, TensorFlow",DeepLearning.ai,8,358,4.9,Contract,0,No,7.2,8.7,477,2.2,24.1,18.4,42.1,2028-12-03,2029-01-03,2026-08-28,Global AI Jobs Report 2026
AI-00470,AI Cloud Engineer,Other,Education,Databricks,Large (501-5000),United Kingdom,Europe,PhD,Mid Level,1,95642.0,85689,129532,Mid,17.1,Yes,13781,"Hadoop, AWS/GCP/Azure, Python, MLOps, DevOps, Docker",Azure AI,8,266,8.2,Full-time,60,Yes,5.7,4.8,149,4.4,17.5,32.6,36.4,2027-04-15,2027-05-16,2026-08-28,Global AI Jobs Report 2026
AI-02287,Postdoctoral Researcher,Reinforcement Learning,Robotics,OpenAI,Medium (51-500),Vietnam,Asia,Master's,Senior Level,12,95604.0,83690,108125,Mid,22.1,No,28841,"Research, Teaching, C++, Deep Learning, Academic Writing, Python",DeepLearning.ai,11,410,7.4,Full-time,80,Yes,6.8,8.4,250,5.8,36.3,31.2,32.6,2032-04-05,2032-05-06,2026-08-28,Global AI Jobs Report 2026
AI-04569,Data Analyst,Generative AI,Transportation,Databricks,Enterprise (5000+),Norway,Europe,Bachelor's,Mid Level,0,95580.0,69630,121874,Mid,5.6,No,13217,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",DeepLearning.ai,4,317,5.9,Part-time,40,No,7.5,4.4,431,2.4,21.1,11.5,44.3,2038-07-05,2038-08-05,2026-08-28,Global AI Jobs Report 2026
AI-01228,NLP Engineer,Generative AI,Healthcare,LinkedIn,Medium (51-500),South Africa,Africa,Bachelor's,Mid Level,15,95556.0,76826,113563,Mid,10.8,No,16624,"BERT, PyTorch, NLTK, GPT, Python, Transformers",Google ML,14,463,4.9,Full-time,60,Yes,8.0,5.4,116,2.4,28.7,13.0,15.3,2029-05-12,2029-06-12,2026-08-28,Global AI Jobs Report 2026
AI-03954,AI Software Engineer,Robotics,Banking,Meta,Medium (51-500),Chile,South America,PhD,Mid Level,15,95528.0,79731,108354,Mid,25.9,Yes,32509,"R, REST APIs, ML Libraries, C++, Python, AWS/GCP",DeepLearning.ai,10,264,4.0,Full-time,80,Yes,6.2,5.5,239,4.8,42.2,6.4,39.1,2036-10-28,2036-11-28,2026-08-28,Global AI Jobs Report 2026
AI-00989,AI Infrastructure Engineer,Machine Learning,Logistics,Cohere,Enterprise (5000+),New Zealand,Oceania,PhD,Entry Level,3,95517.0,85493,106566,Mid,22.7,Yes,20469,"AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes",Azure AI,13,214,4.3,Full-time,60,Yes,5.6,4.8,162,6.8,43.1,21.3,24.9,2028-09-15,2028-10-16,2026-08-28,Global AI Jobs Report 2026
AI-03962,Research Engineer,Computer Vision,Healthcare,Infosys,Medium (51-500),UAE,Asia,Master's,Mid Level,15,95429.0,85685,106216,Mid,17.7,Yes,34344,"Research, PyTorch, Python, Tableau, Implementation, Java",Multiple,10,251,5.3,Full-time,60,Yes,6.9,7.3,491,3.7,30.8,21.1,43.3,2036-11-05,2036-12-06,2026-08-28,Global AI Jobs Report 2026
AI-03021,Data Analyst,Deep Learning,Real Estate,SenseTime,Medium (51-500),Hungary,Europe,Master's,Mid Level,7,95415.0,78523,115686,Mid,16.7,Yes,12998,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",Google ML,9,106,3.8,Full-time,40,No,7.2,6.1,60,5.0,40.9,31.1,42.0,2034-04-09,2034-05-10,2026-08-28,Global AI Jobs Report 2026
AI-03276,AI Quality Assurance Engineer,Deep Learning,Agriculture,Lyft,Small (1-50),China,Asia,Bachelor's,Senior Level,7,95343.0,81642,128743,Mid,6.9,No,6910,"Testing, Automation, AI/ML, C++, Python, Docker",Google ML,11,178,6.5,Full-time,60,Yes,9.1,8.5,227,7.2,36.6,14.2,22.9,2034-12-20,2035-01-20,2026-08-28,Global AI Jobs Report 2026
AI-02916,AI Cloud Engineer,Machine Learning,Research & Development,Wipro,Large (501-5000),China,Asia,PhD,Lead Level,15,95333.0,82833,105692,Mid,11.8,No,27650,"AWS/GCP/Azure, Python, MLOps, DevOps, Docker, Kubernetes",DeepLearning.ai,11,277,4.7,Full-time,100,Yes,6.0,4.0,271,3.0,21.0,17.2,19.0,2033-12-25,2034-01-25,2026-08-28,Global AI Jobs Report 2026
AI-02347,AI Research Scientist,Robotics,Cloud Computing,Infosys,Medium (51-500),Switzerland,Europe,Master's,Entry Level,3,95328.0,68754,130928,Mid,14.6,No,30391,"PyTorch, Academic Publishing, Scikit-learn, Deep Learning, Reinforcement Learning, Python",Multiple,11,78,4.2,Contract,40,No,5.6,6.2,172,7.5,31.0,12.3,20.8,2032-06-04,2032-07-05,2026-08-28,Global AI Jobs Report 2026
AI-00699,AI Professor,Generative AI,Biotechnology,OpenAI,Large (501-5000),Denmark,Europe,PhD,Senior Level,7,95264.0,78882,121564,Mid,5.1,No,11282,"Research, Grant Writing, Teaching, Ph.D., Academic Publications",None,14,176,8.7,Contract,20,No,9.1,7.1,97,6.7,44.7,26.4,22.3,2027-11-30,2027-12-31,2026-08-28,Global AI Jobs Report 2026
AI-01417,AI Infrastructure Engineer,Deep Learning,Consulting,Palantir,Medium (51-500),Kenya,Africa,PhD,Mid Level,10,95234.0,84195,123829,Mid,8.2,No,16654,"AWS/GCP/Azure, Azure, Python, MLOps, Docker, Kubernetes",None,8,459,9.4,Full-time,20,No,5.8,8.5,391,6.7,35.6,36.1,20.2,2029-11-17,2029-12-18,2026-08-28,Global AI Jobs Report 2026
AI-01401,Research Scientist (AI),Robotics,Retail,LinkedIn,Enterprise (5000+),Brazil,South America,PhD,Mid Level,7,95231.0,78365,123064,Mid,15.6,No,20800,"Research, PyTorch, Pandas, Scikit-learn, Deep Learning, Academic Writing",None,11,134,3.5,Full-time,100,Yes,7.7,8.8,333,7.8,40.3,27.9,18.3,2029-11-01,2029-12-02,2026-08-28,Global AI Jobs Report 2026
AI-00459,Postdoctoral Researcher,Machine Learning,Transportation,Megvii,Enterprise (5000+),Indonesia,Asia,Master's,Lead Level,7,95093.0,67645,125827,Mid,27.9,Yes,15467,"AWS, Research, Teaching, Deep Learning, Academic Writing, Python",Google ML,15,365,3.8,Full-time,40,No,7.7,4.4,416,3.8,42.8,8.4,31.2,2027-04-04,2027-05-05,2026-08-28,Global AI Jobs Report 2026
AI-03190,Machine Learning Engineer,Machine Learning,Transportation,Hugging Face,Enterprise (5000+),Poland,Europe,PhD,Mid Level,0,95072.0,83517,109783,Mid,10.7,Yes,33021,"PyTorch, Git, Power BI, AWS/GCP/Azure, Scikit-learn, Python",None,10,217,3.7,Full-time,100,Yes,6.6,8.6,88,4.6,32.0,29.9,31.3,2034-09-25,2034-10-26,2026-08-28,Global AI Jobs Report 2026
AI-02065,AI Product Manager,Reinforcement Learning,Retail,Toshiba,Medium (51-500),Denmark,Europe,Postdoctoral,Entry Level,3,95059.0,69143,126493,Mid,9.3,No,28125,"ML/AI Knowledge, Product Management, Communication, Strategic Planning, TensorFlow, Agile",Google ML,9,379,6.5,Full-time,20,No,6.5,7.5,234,4.4,39.5,27.2,15.1,2031-08-27,2031-09-27,2026-08-28,Global AI Jobs Report 2026
AI-01825,AI Ethics Specialist,Computer Vision,Telecommunications,IBM Consulting,Large (501-5000),Portugal,Europe,Master's,Entry Level,10,95051.0,79511,123565,Mid,8.3,Yes,15323,"AWS, Regulatory Compliance, AI Governance, Spark, Ethics, Policy",Google ML,16,36,3.3,Part-time,80,Yes,9.2,8.1,196,8.7,30.3,16.1,28.8,2030-12-30,2031-01-30,2026-08-28,Global AI Jobs Report 2026
